participant_id,round,arm,choice,reward,own_success,own_failure,group_success,group_failure,prev_choice,prev_reward,condition
01JWBYFE620JFGXNYV478VBSRX,16,6,9,1.0,2,2,22,2,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,16,7,9,1.0,1,0,3,0,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,16,8,9,1.0,0,0,30,5,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,16,9,9,1.0,4,0,12,4,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,17,0,6,1.0,1,0,24,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,17,1,6,1.0,0,0,3,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,17,2,6,1.0,1,0,3,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,17,3,6,1.0,0,0,16,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,17,4,6,1.0,1,0,4,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,17,5,6,1.0,2,0,16,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,17,6,6,1.0,2,2,24,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,17,7,6,1.0,1,0,3,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,17,8,6,1.0,0,0,33,5,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,17,9,6,1.0,5,0,13,4,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,18,0,9,1.0,1,0,25,1,6,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,18,1,9,1.0,0,0,3,1,6,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,18,2,9,1.0,1,0,3,1,6,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,18,3,9,1.0,0,0,16,3,6,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,18,4,9,1.0,1,0,4,0,6,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,18,5,9,1.0,2,0,17,0,6,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,18,6,9,1.0,3,2,26,3,6,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,18,7,9,1.0,1,0,3,1,6,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,18,8,9,1.0,0,0,36,5,6,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,18,9,9,1.0,5,0,13,4,6,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,19,0,5,1.0,1,0,26,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,19,1,5,1.0,0,0,3,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,19,2,5,1.0,1,0,3,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,19,3,5,1.0,0,0,17,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,19,4,5,1.0,1,0,4,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,19,5,5,1.0,2,0,18,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,19,6,5,1.0,3,2,28,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,19,7,5,1.0,1,0,3,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,19,8,5,1.0,0,0,38,5,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,19,9,5,1.0,6,0,15,4,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,20,0,9,1.0,1,0,27,2,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,20,1,9,1.0,0,0,3,1,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,20,2,9,1.0,1,0,4,1,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,20,3,9,1.0,0,0,18,3,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,20,4,9,1.0,1,0,4,0,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,20,5,9,1.0,3,0,20,0,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,20,6,9,1.0,3,2,29,3,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,20,7,9,1.0,1,0,3,1,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,20,8,9,1.0,0,0,41,5,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,20,9,9,1.0,6,0,15,4,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,21,0,9,1.0,1,0,28,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,21,1,9,1.0,0,0,3,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,21,2,9,1.0,1,0,5,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,21,3,9,1.0,0,0,19,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,21,4,9,1.0,1,0,5,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,21,5,9,1.0,3,0,21,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,21,6,9,1.0,3,2,30,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,21,7,9,1.0,1,0,3,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,21,8,9,1.0,0,0,44,5,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,21,9,9,1.0,7,0,16,4,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,22,0,1,1.0,1,0,29,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,22,1,1,1.0,0,0,3,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,22,2,1,1.0,1,0,5,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,22,3,1,1.0,0,0,20,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,22,4,1,1.0,1,0,5,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,22,5,1,1.0,3,0,23,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,22,6,1,1.0,3,2,31,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,22,7,1,1.0,1,0,3,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,22,8,1,1.0,0,0,48,5,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,22,9,1,1.0,8,0,17,4,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,23,0,1,1.0,1,0,30,2,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,23,1,1,1.0,1,0,4,1,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,23,2,1,1.0,1,0,5,1,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,23,3,1,1.0,0,0,21,3,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,23,4,1,1.0,1,0,5,0,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,23,5,1,1.0,3,0,26,0,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,23,6,1,1.0,3,2,32,3,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,23,7,1,1.0,1,0,3,1,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,23,8,1,1.0,0,0,51,5,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,23,9,1,1.0,8,0,17,4,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,24,0,9,1.0,1,0,31,2,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,24,1,9,1.0,2,0,5,1,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,24,2,9,1.0,1,0,5,2,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,24,3,9,1.0,0,0,22,3,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,24,4,9,1.0,1,0,5,0,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,24,5,9,1.0,3,0,27,0,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,24,6,9,1.0,3,2,34,3,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,24,7,9,1.0,1,0,3,1,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,24,8,9,1.0,0,0,54,5,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,24,9,9,1.0,8,0,17,4,1,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,25,0,3,1.0,1,0,32,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,25,1,3,1.0,2,0,5,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,25,2,3,1.0,1,0,5,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,25,3,3,1.0,0,0,23,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,25,4,3,1.0,1,0,5,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,25,5,3,1.0,3,0,28,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,25,6,3,1.0,3,2,36,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,25,7,3,1.0,1,0,4,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,25,8,3,1.0,0,0,57,5,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,25,9,3,1.0,9,0,18,4,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,26,0,8,0.0,1,0,33,2,3,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,26,1,8,0.0,2,0,5,1,3,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,26,2,8,0.0,1,0,5,2,3,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,26,3,8,0.0,1,0,26,3,3,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,26,4,8,0.0,1,0,5,0,3,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,26,5,8,0.0,3,0,29,0,3,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,26,6,8,0.0,3,2,38,3,3,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,26,7,8,0.0,1,0,4,1,3,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,26,8,8,0.0,0,0,60,5,3,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,26,9,8,0.0,9,0,18,4,3,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,27,0,9,1.0,1,0,34,2,8,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,27,1,9,1.0,2,0,5,1,8,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,27,2,9,1.0,1,0,5,2,8,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,27,3,9,1.0,1,0,28,3,8,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,27,4,9,1.0,1,0,5,0,8,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,27,5,9,1.0,3,0,30,0,8,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,27,6,9,1.0,3,2,39,3,8,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,27,7,9,1.0,1,0,4,1,8,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,27,8,9,1.0,0,1,63,6,8,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,27,9,9,1.0,9,0,19,4,8,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,28,0,9,1.0,1,0,35,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,28,1,9,1.0,2,0,5,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,28,2,9,1.0,1,0,5,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,28,3,9,1.0,1,0,29,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,28,4,9,1.0,1,0,5,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,28,5,9,1.0,3,0,32,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,28,6,9,1.0,3,2,40,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,28,7,9,1.0,1,0,4,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,28,8,9,1.0,0,1,66,6,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,28,9,9,1.0,10,0,21,4,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,29,0,9,1.0,1,0,36,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,29,1,9,1.0,2,0,5,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,29,2,9,1.0,1,0,5,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,29,3,9,1.0,1,0,30,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,29,4,9,1.0,1,0,5,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,29,5,9,1.0,3,0,33,0,9,1.0,asocial
