participantId,familiarity_raw,evaluation_raw,university,familiarity_num,participant_mean_rating,evaluation_centered,heard_binary
9C9BF153F23143F28476E316F8F2010D,I have never heard of this university,11,The University of Western Australia,0.0,19.25,-8.25,Never heard
8BCB509032C148C7B1809382C5D2D30B,I am somewhat familiar with it,66,The University of Western Australia,0.6,70.1,-4.099999999999994,Heard
C9A88F513C0D43FEAAB91ABE7D2A2DFB,I have never heard of this university,79,The University of Western Australia,0.0,82.25,-3.25,Never heard
43B38C5A971146D5A03772B7DE77B79F,I have never heard of this university,40,The University of Western Australia,0.0,69.65,-29.650000000000006,Never heard
BE40A747DDDC4C159920E7D896B0C43B,I have never heard of this university,18,The University of Western Australia,0.0,23.3,-5.300000000000001,Never heard
E64CD767B60A44B3AD2ADED7AE7B102E,I have never heard of this university,17,The University of Western Australia,0.0,17.0,0.0,Never heard
CA5C57C8B03848C0932DBDEA6A6098F9,I have never heard of this university,50,The University of Western Australia,0.0,49.7,0.29999999999999716,Never heard
D8F75C14EAF24D879F6D31BBCCB9D69B,I have never heard of this university,65,The University of Western Australia,0.0,61.25,3.75,Never heard
C5F739838F84491FBB3DF6EB57A21B8C,I have never heard of this university,60,The University of Western Australia,0.0,69.1,-9.099999999999994,Never heard
752C3F34BECF4DD5B82BF6A06BDC15A6,I have never heard of this university,70,The University of Western Australia,0.0,71.05,-1.0499999999999972,Never heard
DA69570119B24065909EFD08179AB45A,I have never heard of this university,39,The University of Western Australia,0.0,42.6,-3.6000000000000014,Never heard
66D0B254AB944CC38DD3DC8F212C6D66,I have never heard of this university,75,The University of Western Australia,0.0,72.7,2.299999999999997,Never heard
38C7B4CC15C54D5F98F166C1BD1995F2,I have never heard of this university,50,The University of Western Australia,0.0,49.95,0.04999999999999716,Never heard
3BB9F558B79A4B22A71CF00356573354,I have never heard of this university,60,The University of Western Australia,0.0,70.0,-10.0,Never heard
A564C1C5538C48D0874D3CC48612419D,I have never heard of this university,14,The University of Western Australia,0.0,39.6,-25.6,Never heard
BE48927354EC40329D644A03693519C9,I have never heard of this university,65,The University of Western Australia,0.0,65.5,-0.5,Never heard
23B7335472A1407BA6C9CDF60958C918,I have never heard of this university,44,The University of Western Australia,0.0,49.1,-5.100000000000001,Never heard
0C2FBF0AC86342FE9EC2B6FBA2407A60,"I have heard of it, but I am not familiar with it",70,The University of Western Australia,0.33,56.35,13.649999999999999,Heard
3DD4464BB2A5434DA776B499B7D4BEE8,I have never heard of this university,71,The University of Western Australia,0.0,62.95,8.049999999999997,Never heard
CA98B80CF2DD496FA96DF87A76EE59D0,I have never heard of this university,85,The University of Western Australia,0.0,87.55,-2.549999999999997,Never heard
4F9F4E86E246433F89623B433B1AB8B8,"I have heard of it, but I am not familiar with it",79,The University of Western Australia,0.33,79.05,-0.04999999999999716,Heard
204B41ECB5F84D2C8812CCA7C0ABD0ED,I have never heard of this university,50,The University of Western Australia,0.0,51.7,-1.7000000000000028,Never heard
1B7CB68BEA6643B4B5C93CAAC59B1B85,I have never heard of this university,12,The University of Western Australia,0.0,11.2,0.8000000000000007,Never heard
DD2206E20B5F43EBB14E45E033A403E9,"I have heard of it, but I am not familiar with it",28,The University of Western Australia,0.33,29.35,-1.3500000000000014,Heard
4262AFB86C594D08B28F0F91D674E4EB,I have never heard of this university,50,The University of Western Australia,0.0,42.55,7.450000000000003,Never heard
A55A273E95E740CF987A0746A8D05865,I have never heard of this university,60,The University of Western Australia,0.0,59.9,0.10000000000000142,Never heard
BA46C89FF6D74BBD8CBE20E7D403DFC1,I have never heard of this university,0,Tokyo Institute of Technology,0.0,10.3,-10.3,Never heard
DDF654B04475461CAA83D9BFD3636F52,I have never heard of this university,79,Tokyo Institute of Technology,0.0,43.85,35.15,Never heard
8C7EAE2BB6894644BB2220D74032427A,I am somewhat familiar with it,80,Tokyo Institute of Technology,0.6,71.15,8.849999999999994,Heard
0DD374C49EDD48B0A934A11EB3F114A0,I have never heard of this university,69,Tokyo Institute of Technology,0.0,68.4,0.5999999999999943,Never heard
A53D15311E1A4E7BB8D9FDD5135514FC,I have never heard of this university,48,Tokyo Institute of Technology,0.0,35.8,12.200000000000003,Never heard
08FA9BA3F2E34DE29AD38FC493DDA89A,I have never heard of this university,50,Tokyo Institute of Technology,0.0,50.05,-0.04999999999999716,Never heard
68DC5E6A091E45CD956DF8AB911197F6,I have never heard of this university,90,Tokyo Institute of Technology,0.0,53.45,36.55,Never heard
06F824C0E70043649B07F6BAA528B658,I have never heard of this university,9,Tokyo Institute of Technology,0.0,21.25,-12.25,Never heard
44FFB8F0481344DBACD4C9619DEF7E26,I have never heard of this university,96,Tokyo Institute of Technology,0.0,59.7,36.3,Never heard
32CF00ADB1FB42ABA6ECDFD8C63BF3F7,I have never heard of this university,60,Tokyo Institute of Technology,0.0,42.25,17.75,Never heard
BD4E57AB370D4528A3DF938AE8F27B01,I have never heard of this university,92,Tokyo Institute of Technology,0.0,90.95,1.0499999999999972,Never heard
6AC71943F1C544D1B30EB1036D21CA0D,I have never heard of this university,81,Tokyo Institute of Technology,0.0,59.85,21.15,Never heard
8E6F027C1F914BEEB26C9D5E528BE427,"I have heard of it, but I am not familiar with it",50,Tokyo Institute of Technology,0.33,41.85,8.149999999999999,Heard
012B4E05E38645C787ADD8FC4C076D2F,I have never heard of this university,75,Tokyo Institute of Technology,0.0,43.0,32.0,Never heard
F861EB444C1E4E5E8DFBDC8BE8DA8220,"I have heard of it, but I am not familiar with it",29,Tokyo Institute of Technology,0.33,28.1,0.8999999999999986,Heard
8E3466454A314C85BB25FB2C97A4B0D7,"I have heard of it, but I am not familiar with it",79,Tokyo Institute of Technology,0.33,60.0,19.0,Heard
3D7D72CEA1F6413D961CE185176CE502,I have never heard of this university,67,Tokyo Institute of Technology,0.0,65.05,1.9500000000000028,Never heard
ED3568FECEB9427CAEEF86F3460C6B8A,"I have heard of it, but I am not familiar with it",88,Tokyo Institute of Technology,0.33,79.0,9.0,Heard
0A79EE9ED56E4610A3DDC4838DD31548,I have never heard of this university,90,Tokyo Institute of Technology,0.0,79.0,11.0,Never heard
2649AA17B0054500A9C624077A71F95E,"I have heard of it, but I am not familiar with it",93,Tokyo Institute of Technology,0.33,63.4,29.6,Heard
086CA0EE50924484BA40BE283B35A167,I have never heard of this university,90,Tokyo Institute of Technology,0.0,44.55,45.45,Never heard
09A54B497E63405482AE17D913E2D5C2,I have never heard of this university,3,Tokyo Institute of Technology,0.0,15.45,-12.45,Never heard
4068D798CA4F443EBDA0836A346C7FAA,I have never heard of this university,15,Tokyo Institute of Technology,0.0,44.0,-29.0,Never heard
EE5F963F39674CACA41B0DDC1595BFC0,I have never heard of this university,10,Tokyo Institute of Technology,0.0,13.55,-3.5500000000000007,Never heard
9C9BF153F23143F28476E316F8F2010D,I have never heard of this university,34,Tokyo Institute of Technology,0.0,19.25,14.75,Never heard
8BCB509032C148C7B1809382C5D2D30B,I am somewhat familiar with it,73,Tokyo Institute of Technology,0.6,70.1,2.9000000000000057,Heard
C9A88F513C0D43FEAAB91ABE7D2A2DFB,I have never heard of this university,93,Tokyo Institute of Technology,0.0,82.25,10.75,Never heard
43B38C5A971146D5A03772B7DE77B79F,"I have heard of it, but I am not familiar with it",99,Tokyo Institute of Technology,0.33,69.65,29.349999999999994,Heard
BE40A747DDDC4C159920E7D896B0C43B,I have never heard of this university,40,Tokyo Institute of Technology,0.0,23.3,16.7,Never heard
E64CD767B60A44B3AD2ADED7AE7B102E,I have never heard of this university,17,Tokyo Institute of Technology,0.0,17.0,0.0,Never heard
CA5C57C8B03848C0932DBDEA6A6098F9,I am somewhat familiar with it,72,Tokyo Institute of Technology,0.6,49.7,22.299999999999997,Heard
D8F75C14EAF24D879F6D31BBCCB9D69B,I have never heard of this university,90,Tokyo Institute of Technology,0.0,61.25,28.75,Never heard
C5F739838F84491FBB3DF6EB57A21B8C,I have never heard of this university,69,Tokyo Institute of Technology,0.0,69.1,-0.09999999999999432,Never heard
752C3F34BECF4DD5B82BF6A06BDC15A6,"I have heard of it, but I am not familiar with it",73,Tokyo Institute of Technology,0.33,71.05,1.9500000000000028,Heard
DA69570119B24065909EFD08179AB45A,I have never heard of this university,50,Tokyo Institute of Technology,0.0,42.6,7.399999999999999,Never heard
66D0B254AB944CC38DD3DC8F212C6D66,I have never heard of this university,75,Tokyo Institute of Technology,0.0,72.7,2.299999999999997,Never heard
38C7B4CC15C54D5F98F166C1BD1995F2,I have never heard of this university,50,Tokyo Institute of Technology,0.0,49.95,0.04999999999999716,Never heard
3BB9F558B79A4B22A71CF00356573354,I have never heard of this university,80,Tokyo Institute of Technology,0.0,70.0,10.0,Never heard
A564C1C5538C48D0874D3CC48612419D,I have never heard of this university,23,Tokyo Institute of Technology,0.0,39.6,-16.6,Never heard
BE48927354EC40329D644A03693519C9,I have never heard of this university,65,Tokyo Institute of Technology,0.0,65.5,-0.5,Never heard
23B7335472A1407BA6C9CDF60958C918,I have never heard of this university,68,Tokyo Institute of Technology,0.0,49.1,18.9,Never heard
0C2FBF0AC86342FE9EC2B6FBA2407A60,I have never heard of this university,50,Tokyo Institute of Technology,0.0,56.35,-6.350000000000001,Never heard
3DD4464BB2A5434DA776B499B7D4BEE8,I have never heard of this university,62,Tokyo Institute of Technology,0.0,62.95,-0.9500000000000028,Never heard
CA98B80CF2DD496FA96DF87A76EE59D0,I have never heard of this university,98,Tokyo Institute of Technology,0.0,87.55,10.450000000000003,Never heard
4F9F4E86E246433F89623B433B1AB8B8,"I have heard of it, but I am not familiar with it",80,Tokyo Institute of Technology,0.33,79.05,0.9500000000000028,Heard
204B41ECB5F84D2C8812CCA7C0ABD0ED,I have never heard of this university,60,Tokyo Institute of Technology,0.0,51.7,8.299999999999997,Never heard
1B7CB68BEA6643B4B5C93CAAC59B1B85,I have never heard of this university,3,Tokyo Institute of Technology,0.0,11.2,-8.2,Never heard
DD2206E20B5F43EBB14E45E033A403E9,"I have heard of it, but I am not familiar with it",28,Tokyo Institute of Technology,0.33,29.35,-1.3500000000000014,Heard
4262AFB86C594D08B28F0F91D674E4EB,I have never heard of this university,39,Tokyo Institute of Technology,0.0,42.55,-3.549999999999997,Never heard
A55A273E95E740CF987A0746A8D05865,I have never heard of this university,76,Tokyo Institute of Technology,0.0,59.9,16.1,Never heard
BA46C89FF6D74BBD8CBE20E7D403DFC1,I have never heard of this university,0,Trinity College Dublin,0.0,10.3,-10.3,Never heard
DDF654B04475461CAA83D9BFD3636F52,I have never heard of this university,44,Trinity College Dublin,0.0,43.85,0.14999999999999858,Never heard
8C7EAE2BB6894644BB2220D74032427A,I have never heard of this university,54,Trinity College Dublin,0.0,71.15,-17.150000000000006,Never heard
0DD374C49EDD48B0A934A11EB3F114A0,"I have heard of it, but I am not familiar with it",70,Trinity College Dublin,0.33,68.4,1.5999999999999943,Heard
A53D15311E1A4E7BB8D9FDD5135514FC,I have never heard of this university,30,Trinity College Dublin,0.0,35.8,-5.799999999999997,Never heard
08FA9BA3F2E34DE29AD38FC493DDA89A,I have never heard of this university,50,Trinity College Dublin,0.0,50.05,-0.04999999999999716,Never heard
68DC5E6A091E45CD956DF8AB911197F6,"I have heard of it, but I am not familiar with it",90,Trinity College Dublin,0.33,53.45,36.55,Heard
06F824C0E70043649B07F6BAA528B658,"I have heard of it, but I am not familiar with it",22,Trinity College Dublin,0.33,21.25,0.75,Heard
44FFB8F0481344DBACD4C9619DEF7E26,I have never heard of this university,50,Trinity College Dublin,0.0,59.7,-9.700000000000003,Never heard
32CF00ADB1FB42ABA6ECDFD8C63BF3F7,I am very familiar with it,30,Trinity College Dublin,1.0,42.25,-12.25,Heard
BD4E57AB370D4528A3DF938AE8F27B01,I am somewhat familiar with it,100,Trinity College Dublin,0.6,90.95,9.049999999999997,Heard
6AC71943F1C544D1B30EB1036D21CA0D,"I have heard of it, but I am not familiar with it",70,Trinity College Dublin,0.33,59.85,10.149999999999999,Heard
8E6F027C1F914BEEB26C9D5E528BE427,I have never heard of this university,20,Trinity College Dublin,0.0,41.85,-21.85,Never heard
012B4E05E38645C787ADD8FC4C076D2F,I have never heard of this university,19,Trinity College Dublin,0.0,43.0,-24.0,Never heard
F861EB444C1E4E5E8DFBDC8BE8DA8220,"I have heard of it, but I am not familiar with it",49,Trinity College Dublin,0.33,28.1,20.9,Heard
8E3466454A314C85BB25FB2C97A4B0D7,I have never heard of this university,56,Trinity College Dublin,0.0,60.0,-4.0,Never heard
3D7D72CEA1F6413D961CE185176CE502,I am very familiar with it,82,Trinity College Dublin,1.0,65.05,16.950000000000003,Heard
ED3568FECEB9427CAEEF86F3460C6B8A,I have never heard of this university,78,Trinity College Dublin,0.0,79.0,-1.0,Never heard
0A79EE9ED56E4610A3DDC4838DD31548,I have never heard of this university,80,Trinity College Dublin,0.0,79.0,1.0,Never heard
2649AA17B0054500A9C624077A71F95E,"I have heard of it, but I am not familiar with it",82,Trinity College Dublin,0.33,63.4,18.6,Heard
086CA0EE50924484BA40BE283B35A167,I have never heard of this university,10,Trinity College Dublin,0.0,44.55,-34.55,Never heard
09A54B497E63405482AE17D913E2D5C2,I am somewhat familiar with it,33,Trinity College Dublin,0.6,15.45,17.55,Heard
4068D798CA4F443EBDA0836A346C7FAA,I have never heard of this university,52,Trinity College Dublin,0.0,44.0,8.0,Never heard
EE5F963F39674CACA41B0DDC1595BFC0,I am somewhat familiar with it,29,Trinity College Dublin,0.6,13.55,15.45,Heard
9C9BF153F23143F28476E316F8F2010D,"I have heard of it, but I am not familiar with it",22,Trinity College Dublin,0.33,19.25,2.75,Heard
8BCB509032C148C7B1809382C5D2D30B,I am very familiar with it,78,Trinity College Dublin,1.0,70.1,7.900000000000006,Heard
C9A88F513C0D43FEAAB91ABE7D2A2DFB,"I have heard of it, but I am not familiar with it",81,Trinity College Dublin,0.33,82.25,-1.25,Heard
43B38C5A971146D5A03772B7DE77B79F,I have never heard of this university,63,Trinity College Dublin,0.0,69.65,-6.650000000000006,Never heard
BE40A747DDDC4C159920E7D896B0C43B,I have never heard of this university,0,Trinity College Dublin,0.0,23.3,-23.3,Never heard
E64CD767B60A44B3AD2ADED7AE7B102E,I have never heard of this university,13,Trinity College Dublin,0.0,17.0,-4.0,Never heard
CA5C57C8B03848C0932DBDEA6A6098F9,I have never heard of this university,29,Trinity College Dublin,0.0,49.7,-20.700000000000003,Never heard
D8F75C14EAF24D879F6D31BBCCB9D69B,I have never heard of this university,55,Trinity College Dublin,0.0,61.25,-6.25,Never heard
C5F739838F84491FBB3DF6EB57A21B8C,"I have heard of it, but I am not familiar with it",74,Trinity College Dublin,0.33,69.1,4.900000000000006,Heard
752C3F34BECF4DD5B82BF6A06BDC15A6,I have never heard of this university,74,Trinity College Dublin,0.0,71.05,2.950000000000003,Never heard
DA69570119B24065909EFD08179AB45A,I have never heard of this university,32,Trinity College Dublin,0.0,42.6,-10.600000000000001,Never heard
66D0B254AB944CC38DD3DC8F212C6D66,I have never heard of this university,70,Trinity College Dublin,0.0,72.7,-2.700000000000003,Never heard
38C7B4CC15C54D5F98F166C1BD1995F2,I have never heard of this university,50,Trinity College Dublin,0.0,49.95,0.04999999999999716,Never heard
3BB9F558B79A4B22A71CF00356573354,I have never heard of this university,75,Trinity College Dublin,0.0,70.0,5.0,Never heard
A564C1C5538C48D0874D3CC48612419D,I have never heard of this university,52,Trinity College Dublin,0.0,39.6,12.399999999999999,Never heard
BE48927354EC40329D644A03693519C9,I have never heard of this university,65,Trinity College Dublin,0.0,65.5,-0.5,Never heard
23B7335472A1407BA6C9CDF60958C918,I am somewhat familiar with it,37,Trinity College Dublin,0.6,49.1,-12.100000000000001,Heard
0C2FBF0AC86342FE9EC2B6FBA2407A60,I have never heard of this university,50,Trinity College Dublin,0.0,56.35,-6.350000000000001,Never heard
3DD4464BB2A5434DA776B499B7D4BEE8,I have never heard of this university,61,Trinity College Dublin,0.0,62.95,-1.9500000000000028,Never heard
CA98B80CF2DD496FA96DF87A76EE59D0,I have never heard of this university,90,Trinity College Dublin,0.0,87.55,2.450000000000003,Never heard
4F9F4E86E246433F89623B433B1AB8B8,I have never heard of this university,50,Trinity College Dublin,0.0,79.05,-29.049999999999997,Never heard
204B41ECB5F84D2C8812CCA7C0ABD0ED,I have never heard of this university,50,Trinity College Dublin,0.0,51.7,-1.7000000000000028,Never heard
1B7CB68BEA6643B4B5C93CAAC59B1B85,"I have heard of it, but I am not familiar with it",20,Trinity College Dublin,0.33,11.2,8.8,Heard
DD2206E20B5F43EBB14E45E033A403E9,"I have heard of it, but I am not familiar with it",29,Trinity College Dublin,0.33,29.35,-0.3500000000000014,Heard
4262AFB86C594D08B28F0F91D674E4EB,I have never heard of this university,50,Trinity College Dublin,0.0,42.55,7.450000000000003,Never heard
A55A273E95E740CF987A0746A8D05865,"I have heard of it, but I am not familiar with it",79,Trinity College Dublin,0.33,59.9,19.1,Heard
BA46C89FF6D74BBD8CBE20E7D403DFC1,I have never heard of this university,0,Universidad de Buenos Aires,0.0,10.3,-10.3,Never heard
DDF654B04475461CAA83D9BFD3636F52,I have never heard of this university,15,Universidad de Buenos Aires,0.0,43.85,-28.85,Never heard
8C7EAE2BB6894644BB2220D74032427A,"I have heard of it, but I am not familiar with it",29,Universidad de Buenos Aires,0.33,71.15,-42.150000000000006,Heard
0DD374C49EDD48B0A934A11EB3F114A0,I have never heard of this university,70,Universidad de Buenos Aires,0.0,68.4,1.5999999999999943,Never heard
A53D15311E1A4E7BB8D9FDD5135514FC,I have never heard of this university,55,Universidad de Buenos Aires,0.0,35.8,19.200000000000003,Never heard
08FA9BA3F2E34DE29AD38FC493DDA89A,I have never heard of this university,50,Universidad de Buenos Aires,0.0,50.05,-0.04999999999999716,Never heard
68DC5E6A091E45CD956DF8AB911197F6,I have never heard of this university,30,Universidad de Buenos Aires,0.0,53.45,-23.450000000000003,Never heard
06F824C0E70043649B07F6BAA528B658,I have never heard of this university,12,Universidad de Buenos Aires,0.0,21.25,-9.25,Never heard
44FFB8F0481344DBACD4C9619DEF7E26,I have never heard of this university,50,Universidad de Buenos Aires,0.0,59.7,-9.700000000000003,Never heard
32CF00ADB1FB42ABA6ECDFD8C63BF3F7,I have never heard of this university,75,Universidad de Buenos Aires,0.0,42.25,32.75,Never heard
BD4E57AB370D4528A3DF938AE8F27B01,I have never heard of this university,90,Universidad de Buenos Aires,0.0,90.95,-0.9500000000000028,Never heard
6AC71943F1C544D1B30EB1036D21CA0D,I have never heard of this university,31,Universidad de Buenos Aires,0.0,59.85,-28.85,Never heard
8E6F027C1F914BEEB26C9D5E528BE427,I have never heard of this university,40,Universidad de Buenos Aires,0.0,41.85,-1.8500000000000014,Never heard
012B4E05E38645C787ADD8FC4C076D2F,I have never heard of this university,66,Universidad de Buenos Aires,0.0,43.0,23.0,Never heard
F861EB444C1E4E5E8DFBDC8BE8DA8220,"I have heard of it, but I am not familiar with it",29,Universidad de Buenos Aires,0.33,28.1,0.8999999999999986,Heard
8E3466454A314C85BB25FB2C97A4B0D7,I have never heard of this university,58,Universidad de Buenos Aires,0.0,60.0,-2.0,Never heard
3D7D72CEA1F6413D961CE185176CE502,I have never heard of this university,46,Universidad de Buenos Aires,0.0,65.05,-19.049999999999997,Never heard
ED3568FECEB9427CAEEF86F3460C6B8A,I have never heard of this university,74,Universidad de Buenos Aires,0.0,79.0,-5.0,Never heard
0A79EE9ED56E4610A3DDC4838DD31548,I have never heard of this university,70,Universidad de Buenos Aires,0.0,79.0,-9.0,Never heard
2649AA17B0054500A9C624077A71F95E,"I have heard of it, but I am not familiar with it",85,Universidad de Buenos Aires,0.33,63.4,21.6,Heard
086CA0EE50924484BA40BE283B35A167,I have never heard of this university,5,Universidad de Buenos Aires,0.0,44.55,-39.55,Never heard
09A54B497E63405482AE17D913E2D5C2,I have never heard of this university,37,Universidad de Buenos Aires,0.0,15.45,21.55,Never heard
4068D798CA4F443EBDA0836A346C7FAA,I have never heard of this university,7,Universidad de Buenos Aires,0.0,44.0,-37.0,Never heard
EE5F963F39674CACA41B0DDC1595BFC0,I am somewhat familiar with it,20,Universidad de Buenos Aires,0.6,13.55,6.449999999999999,Heard
9C9BF153F23143F28476E316F8F2010D,I have never heard of this university,11,Universidad de Buenos Aires,0.0,19.25,-8.25,Never heard
8BCB509032C148C7B1809382C5D2D30B,I am very familiar with it,73,Universidad de Buenos Aires,1.0,70.1,2.9000000000000057,Heard
C9A88F513C0D43FEAAB91ABE7D2A2DFB,I have never heard of this university,80,Universidad de Buenos Aires,0.0,82.25,-2.25,Never heard
43B38C5A971146D5A03772B7DE77B79F,I have never heard of this university,51,Universidad de Buenos Aires,0.0,69.65,-18.650000000000006,Never heard
BE40A747DDDC4C159920E7D896B0C43B,I have never heard of this university,0,Universidad de Buenos Aires,0.0,23.3,-23.3,Never heard
E64CD767B60A44B3AD2ADED7AE7B102E,I have never heard of this university,12,Universidad de Buenos Aires,0.0,17.0,-5.0,Never heard
CA5C57C8B03848C0932DBDEA6A6098F9,I have never heard of this university,31,Universidad de Buenos Aires,0.0,49.7,-18.700000000000003,Never heard
D8F75C14EAF24D879F6D31BBCCB9D69B,I have never heard of this university,50,Universidad de Buenos Aires,0.0,61.25,-11.25,Never heard
C5F739838F84491FBB3DF6EB57A21B8C,I have never heard of this university,68,Universidad de Buenos Aires,0.0,69.1,-1.0999999999999943,Never heard
752C3F34BECF4DD5B82BF6A06BDC15A6,"I have heard of it, but I am not familiar with it",64,Universidad de Buenos Aires,0.33,71.05,-7.049999999999997,Heard
DA69570119B24065909EFD08179AB45A,"I have heard of it, but I am not familiar with it",40,Universidad de Buenos Aires,0.33,42.6,-2.6000000000000014,Heard
66D0B254AB944CC38DD3DC8F212C6D66,I have never heard of this university,70,Universidad de Buenos Aires,0.0,72.7,-2.700000000000003,Never heard
38C7B4CC15C54D5F98F166C1BD1995F2,I have never heard of this university,50,Universidad de Buenos Aires,0.0,49.95,0.04999999999999716,Never heard
3BB9F558B79A4B22A71CF00356573354,I have never heard of this university,45,Universidad de Buenos Aires,0.0,70.0,-25.0,Never heard
A564C1C5538C48D0874D3CC48612419D,I have never heard of this university,35,Universidad de Buenos Aires,0.0,39.6,-4.600000000000001,Never heard
BE48927354EC40329D644A03693519C9,I have never heard of this university,55,Universidad de Buenos Aires,0.0,65.5,-10.5,Never heard
23B7335472A1407BA6C9CDF60958C918,I have never heard of this university,60,Universidad de Buenos Aires,0.0,49.1,10.899999999999999,Never heard
0C2FBF0AC86342FE9EC2B6FBA2407A60,I have never heard of this university,50,Universidad de Buenos Aires,0.0,56.35,-6.350000000000001,Never heard
3DD4464BB2A5434DA776B499B7D4BEE8,I have never heard of this university,51,Universidad de Buenos Aires,0.0,62.95,-11.950000000000003,Never heard
CA98B80CF2DD496FA96DF87A76EE59D0,I have never heard of this university,85,Universidad de Buenos Aires,0.0,87.55,-2.549999999999997,Never heard
4F9F4E86E246433F89623B433B1AB8B8,"I have heard of it, but I am not familiar with it",79,Universidad de Buenos Aires,0.33,79.05,-0.04999999999999716,Heard
204B41ECB5F84D2C8812CCA7C0ABD0ED,I have never heard of this university,51,Universidad de Buenos Aires,0.0,51.7,-0.7000000000000028,Never heard
1B7CB68BEA6643B4B5C93CAAC59B1B85,I have never heard of this university,4,Universidad de Buenos Aires,0.0,11.2,-7.199999999999999,Never heard
DD2206E20B5F43EBB14E45E033A403E9,"I have heard of it, but I am not familiar with it",30,Universidad de Buenos Aires,0.33,29.35,0.6499999999999986,Heard
4262AFB86C594D08B28F0F91D674E4EB,I have never heard of this university,52,Universidad de Buenos Aires,0.0,42.55,9.450000000000003,Never heard
A55A273E95E740CF987A0746A8D05865,I have never heard of this university,41,Universidad de Buenos Aires,0.0,59.9,-18.9,Never heard
BA46C89FF6D74BBD8CBE20E7D403DFC1,I have never heard of this university,1,University of Adelaide,0.0,10.3,-9.3,Never heard
DDF654B04475461CAA83D9BFD3636F52,I have never heard of this university,29,University of Adelaide,0.0,43.85,-14.850000000000001,Never heard
8C7EAE2BB6894644BB2220D74032427A,I am somewhat familiar with it,93,University of Adelaide,0.6,71.15,21.849999999999994,Heard
0DD374C49EDD48B0A934A11EB3F114A0,I have never heard of this university,70,University of Adelaide,0.0,68.4,1.5999999999999943,Never heard
A53D15311E1A4E7BB8D9FDD5135514FC,I have never heard of this university,36,University of Adelaide,0.0,35.8,0.20000000000000284,Never heard
08FA9BA3F2E34DE29AD38FC493DDA89A,I have never heard of this university,50,University of Adelaide,0.0,50.05,-0.04999999999999716,Never heard
68DC5E6A091E45CD956DF8AB911197F6,I have never heard of this university,40,University of Adelaide,0.0,53.45,-13.450000000000003,Never heard
06F824C0E70043649B07F6BAA528B658,I have never heard of this university,30,University of Adelaide,0.0,21.25,8.75,Never heard
44FFB8F0481344DBACD4C9619DEF7E26,I have never heard of this university,50,University of Adelaide,0.0,59.7,-9.700000000000003,Never heard
32CF00ADB1FB42ABA6ECDFD8C63BF3F7,I have never heard of this university,45,University of Adelaide,0.0,42.25,2.75,Never heard
BD4E57AB370D4528A3DF938AE8F27B01,I have never heard of this university,85,University of Adelaide,0.0,90.95,-5.950000000000003,Never heard
6AC71943F1C544D1B30EB1036D21CA0D,I have never heard of this university,60,University of Adelaide,0.0,59.85,0.14999999999999858,Never heard
8E6F027C1F914BEEB26C9D5E528BE427,I have never heard of this university,51,University of Adelaide,0.0,41.85,9.149999999999999,Never heard
012B4E05E38645C787ADD8FC4C076D2F,I have never heard of this university,22,University of Adelaide,0.0,43.0,-21.0,Never heard
F861EB444C1E4E5E8DFBDC8BE8DA8220,"I have heard of it, but I am not familiar with it",25,University of Adelaide,0.33,28.1,-3.1000000000000014,Heard
8E3466454A314C85BB25FB2C97A4B0D7,"I have heard of it, but I am not familiar with it",80,University of Adelaide,0.33,60.0,20.0,Heard
3D7D72CEA1F6413D961CE185176CE502,"I have heard of it, but I am not familiar with it",65,University of Adelaide,0.33,65.05,-0.04999999999999716,Heard
ED3568FECEB9427CAEEF86F3460C6B8A,I have never heard of this university,72,University of Adelaide,0.0,79.0,-7.0,Never heard
0A79EE9ED56E4610A3DDC4838DD31548,I have never heard of this university,80,University of Adelaide,0.0,79.0,1.0,Never heard
2649AA17B0054500A9C624077A71F95E,I have never heard of this university,35,University of Adelaide,0.0,63.4,-28.4,Never heard
086CA0EE50924484BA40BE283B35A167,I have never heard of this university,30,University of Adelaide,0.0,44.55,-14.549999999999997,Never heard
09A54B497E63405482AE17D913E2D5C2,I have never heard of this university,13,University of Adelaide,0.0,15.45,-2.4499999999999993,Never heard
4068D798CA4F443EBDA0836A346C7FAA,I have never heard of this university,49,University of Adelaide,0.0,44.0,5.0,Never heard
EE5F963F39674CACA41B0DDC1595BFC0,I have never heard of this university,10,University of Adelaide,0.0,13.55,-3.5500000000000007,Never heard
9C9BF153F23143F28476E316F8F2010D,I have never heard of this university,11,University of Adelaide,0.0,19.25,-8.25,Never heard
8BCB509032C148C7B1809382C5D2D30B,I am somewhat familiar with it,67,University of Adelaide,0.6,70.1,-3.0999999999999943,Heard
C9A88F513C0D43FEAAB91ABE7D2A2DFB,I have never heard of this university,80,University of Adelaide,0.0,82.25,-2.25,Never heard
43B38C5A971146D5A03772B7DE77B79F,I have never heard of this university,69,University of Adelaide,0.0,69.65,-0.6500000000000057,Never heard
BE40A747DDDC4C159920E7D896B0C43B,I have never heard of this university,20,University of Adelaide,0.0,23.3,-3.3000000000000007,Never heard
E64CD767B60A44B3AD2ADED7AE7B102E,I have never heard of this university,19,University of Adelaide,0.0,17.0,2.0,Never heard
CA5C57C8B03848C0932DBDEA6A6098F9,"I have heard of it, but I am not familiar with it",61,University of Adelaide,0.33,49.7,11.299999999999997,Heard
