id,batchID,batchIDLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,score,scoreLastChangedAt
01JVWAR0X8E2H3NEABF2D46WKT,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:45:44.872208517Z,Bright Green,2025-05-22T15:45:48.130320539Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:45:44.872208517Z,01JVWABHQK8MST7R4WYM2EN0FD,2025-05-22T15:45:44.872208517Z,01JVWAMKZDZ5HT1M168J9QKKQ8,2025-05-22T15:45:44.872208517Z,1,2025-05-22T15:45:48.13230021Z
01JVWBBM33PY25C0KMN54TVSMR,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:56:27.107775206Z,Amber,2025-05-22T15:56:31.804561872Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:56:27.107775206Z,01JVWABK1CXR73ZPK044QZJAQG,2025-05-22T15:56:27.107775206Z,01JVWAMM0908QBA6K1YJQK8M3D,2025-05-22T15:56:27.107775206Z,0,2025-05-22T15:56:31.807469976Z
01JVWBC2AR2EHXCKZJWRN5RQSF,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:56:41.688452242Z,,,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:56:41.688452242Z,01JVWAD4AE17N7FDMPDT5TBKSJ,2025-05-22T15:56:41.688452242Z,01JVWAMM0602HA1W730MQTPF23,2025-05-22T15:56:41.688452242Z,,
01JVWATH2ERE7KH9EP4AK3VV88,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:47:06.95891689Z,Bright Green,2025-05-22T15:47:09.990620497Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:47:06.95891689Z,01JVWAAGYJKN322FY871XFT4P5,2025-05-22T15:47:06.95891689Z,01JVWAMKZZMWTZSV7H8YZC7213,2025-05-22T15:47:06.95891689Z,1,2025-05-22T15:47:09.983602353Z
01JVWB9ZKGDGY5JDHVPYACZMTE,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:55:33.360171482Z,Amber,2025-05-22T15:55:36.241079817Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:55:33.360171482Z,01JVWABK1CXR73ZPK044QZJAQG,2025-05-22T15:55:33.360171482Z,01JVWAMKZT3APWK0Z1BKSKD696,2025-05-22T15:55:33.360171482Z,0,2025-05-22T15:55:36.243543712Z
01JVWB4789WSC96FS1JMXZ6KVX,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:52:24.585257712Z,Bright Green,2025-05-22T15:52:27.28072775Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:52:24.585257712Z,01JVWAAGYJKN322FY871XFT4P5,2025-05-22T15:52:24.585257712Z,01JVWAMM05GF6350F1SJPECVAX,2025-05-22T15:52:24.585257712Z,1,2025-05-22T15:52:27.27868986Z
01JVWATSVFTHZNTV38AKEDH81A,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:47:15.951523542Z,Purple,2025-05-22T15:47:20.500976132Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:47:15.951523542Z,01JVWAD35AX1AZFNQV7TBYGCN2,2025-05-22T15:47:15.951523542Z,01JVWAMKZXTWYN3TA71FATNCXP,2025-05-22T15:47:15.951523542Z,1,2025-05-22T15:47:20.49979639Z
01JVWAV0KSMAJVPPY0KQBT5ES8,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:47:22.873258845Z,Purple,2025-05-22T15:47:34.928628742Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:47:22.873258845Z,01JVWAD35AX1AZFNQV7TBYGCN2,2025-05-22T15:47:22.873258845Z,01JVWAMKZWYQMT2AZYNP04TBQE,2025-05-22T15:47:22.873258845Z,1,2025-05-22T15:47:34.929958774Z
01JVWAVZY7B5QYD1HFA3B2THBM,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:47:54.951394939Z,Bright Green,2025-05-22T15:47:59.399825535Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:47:54.951394939Z,01JVWAAGYJKN322FY871XFT4P5,2025-05-22T15:47:54.951394939Z,01JVWAMKZS1RST6CYJNT7JAA5B,2025-05-22T15:47:54.951394939Z,1,2025-05-22T15:47:59.405082075Z
01JVWB0ECNC63YQZ306G766AJS,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:50:20.821142431Z,Purple,2025-05-22T15:50:24.894136192Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:50:20.821142431Z,01JVWAD35AX1AZFNQV7TBYGCN2,2025-05-22T15:50:20.821142431Z,01JVWAMKZZMWTZSV7H9FPTBSFE,2025-05-22T15:50:20.821142431Z,1,2025-05-22T15:50:24.913948185Z
