participant_id,round,arm,choice,reward,own_success,own_failure,group_success,group_failure,prev_choice,prev_reward,condition
01JVWAAGYJKN322FY871XFT4P5,24,7,5,1.0,0,1,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,24,8,5,1.0,2,0,12,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,24,9,5,1.0,11,0,155,13,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,25,0,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,25,1,5,1.0,0,0,3,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,25,2,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,25,3,5,1.0,2,1,18,4,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,25,4,5,1.0,2,0,8,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,25,5,5,1.0,5,0,10,0,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,25,6,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,25,7,5,1.0,0,1,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,25,8,5,1.0,2,0,13,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,25,9,5,1.0,11,0,161,13,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,26,0,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,26,1,5,1.0,0,0,3,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,26,2,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,26,3,5,1.0,2,1,19,4,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,26,4,5,1.0,2,0,8,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,26,5,5,1.0,6,0,12,0,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,26,6,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,26,7,5,1.0,0,1,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,26,8,5,1.0,2,0,15,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,26,9,5,1.0,11,0,164,15,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,27,0,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,27,1,5,1.0,0,0,3,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,27,2,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,27,3,5,1.0,2,1,20,4,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,27,4,5,1.0,2,0,8,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,27,5,5,1.0,7,0,15,0,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,27,6,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,27,7,5,1.0,0,1,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,27,8,5,1.0,2,0,17,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,27,9,5,1.0,11,0,168,15,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,28,0,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,28,1,5,1.0,0,0,3,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,28,2,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,28,3,5,1.0,2,1,22,4,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,28,4,5,1.0,2,0,8,1,5,1.0,asocial
